ID,X,Y,Home_Away,Type,Number,Period,Team,Shot_Type,Name,Game_ID,Olympics,Category,Date,Home_Team,Away_Team,Name_no_Accents,Name_with_Accents
423,20.66,2.97,Home,Shot,26,1,Sweden,SSG,OLSSON Hanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Hanna Olsson,Hanna Olsson
424,22.48,3.33,Home,Shot,14,1,Sweden,SPG,KULLER Sabina,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sabina Kuller,Sabina Küller
425,22.93,2.33,Home,Shot,16,1,Sweden,SSG,WINBERG Pernilla,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Pernilla Winberg,Pernilla Winberg
426,20.84,1.69,Home,Shot,21,1,Sweden,SSG,UDEN JOHANSSON Erica,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erica Uden Johansson,Erica Udén Johansson
427,23.57,0.23,Home,Goal,21,1,Sweden,Goals,UDEN JOHANSSON Erica,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erica Uden Johansson,Erica Udén Johansson
428,22.57,-1.32,Home,Shot,5,1,Sweden,SSG,FALLMAN Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Fallman,Johanna Fällman
429,21.66,-1.78,Home,Shot,6,1,Sweden,SSG,HJALMARSSON Sara,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sara Hjalmarsson,Sara Hjalmarsson
430,22.38,-2.78,Home,Shot,24,1,Sweden,SSG,GRAHM Erika,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erika Grahm,Erika Grahm
431,22.11,-3.61,Home,Shot,14,1,Sweden,SSG,KULLER Sabina,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sabina Kuller,Sabina Küller
432,21.11,-3.33,Home,Shot,14,1,Sweden,SSG,KULLER Sabina,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sabina Kuller,Sabina Küller
433,19.66,-3.42,Home,Shot,27,1,Sweden,SSG,NORDIN Emma,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emma Nordin,Emma Nordin
434,19.66,-2.05,Home,Shot,18,1,Sweden,SSG,BORGQVIST Anna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Anna Borgqvist,Anna Borgqvist
435,24.93,-6.35,Home,Shot,26,1,Sweden,SSG,OLSSON Hanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Hanna Olsson,Hanna Olsson
436,23.57,-6.16,Home,Shot,6,1,Sweden,SSG,HJALMARSSON Sara,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sara Hjalmarsson,Sara Hjalmarsson
437,23.66,-9.63,Home,Shot,24,1,Sweden,SSG,GRAHM Erika,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erika Grahm,Erika Grahm
438,15.38,-2.88,Home,Shot,16,1,Sweden,SSG,WINBERG Pernilla,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Pernilla Winberg,Pernilla Winberg
439,15.65,-4.34,Home,Shot,26,1,Sweden,SSG,OLSSON Hanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Hanna Olsson,Hanna Olsson
440,13.74,-5.8,Home,Shot,27,1,Sweden,SSG,NORDIN Emma,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emma Nordin,Emma Nordin
441,10.19,-11.37,Home,Shot,26,1,Sweden,SSG,OLSSON Hanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Hanna Olsson,Hanna Olsson
442,16.65,-10.36,Away,Shot,37,1,Korea,SSG,GRIFFIN Randi Heesoo,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Randi Griffin,Randi Griffin
443,18.75,-8.17,Away,Shot,29,1,Korea,SSG,LEE Jingyu,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lee Jin-gyu,Lee Jin-gyu
444,22.93,-3.97,Away,Shot,23,1,Korea,SSG,PARK Yoonjung,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Park Yoon-jung,Park Yoon-jung
445,12.65,-6.53,Away,Shot,23,1,Korea,SSG,PARK Yoonjung,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Park Yoon-jung,Park Yoon-jung
446,21.93,4.98,Away,Shot,37,1,Korea,SSG,GRIFFIN Randi Heesoo,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Randi Griffin,Randi Griffin
447,18.84,5.71,Away,Shot,29,1,Korea,SPG,LEE Jingyu,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lee Jin-gyu,Lee Jin-gyu
448,21.29,7.35,Away,Shot,12,1,Korea,SSG,KIM Heewon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Kim Hee-won,Kim Hee-won
449,18.93,-6.8,Home,Shot,21,1,Sweden,SSG,UDEN JOHANSSON Erica,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erica Uden Johansson,Erica Udén Johansson
450,18.93,-5.8,Home,Goal,5,1,Sweden,Goals,FALLMAN Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Fallman,Johanna Fällman
451,19.93,-10.91,Home,Shot,29,2,Sweden,SPG,CARLSSON Olivia,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Olivia Carlsson,Olivia Carlsson
452,9.28,-13.65,Home,Shot,13,2,Sweden,SPG,LUNDBERG Elin,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Elin Lundberg,Elin Lundberg
453,15.83,-9.09,Home,Shot,5,2,Sweden,SPG,FALLMAN Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Fallman,Johanna Fällman
454,16.47,-7.99,Home,Shot,2,2,Sweden,SPG,ALASALMI Emmy,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emmy Alasalmi,Emmy Alasalmi
455,16.74,-5.89,Home,Shot,12,2,Sweden,SPG,NYLEN PERSSON Maja,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Maja Nylen Persson,Maja Nylén Persson
456,21.2,-1.96,Home,Shot,20,2,Sweden,SPG,RASK Fanny,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Fanny Rask,Fanny Rask
457,21.57,-2.15,Home,Shot,24,2,Sweden,SPG,GRAHM Erika,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erika Grahm,Erika Grahm
458,23.39,-0.96,Home,Shot,24,2,Sweden,SPG,GRAHM Erika,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erika Grahm,Erika Grahm
459,26.02,-1.69,Home,Goal,16,2,Sweden,Goals,WINBERG Pernilla,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Pernilla Winberg,Pernilla Winberg
460,26.57,-2.33,Home,Shot,24,2,Sweden,SPG,GRAHM Erika,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erika Grahm,Erika Grahm
461,23.84,2.97,Home,Shot,15,2,Sweden,SSG,JOHANSSON Lisa,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lisa Johansson,Lisa Johansson
462,21.84,1.87,Home,Shot,23,2,Sweden,SSG,STENBERG Rebecca,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Rebecca Stenberg,Rebecca Stenberg
463,20.75,2.69,Home,Shot,2,2,Sweden,SSG,ALASALMI Emmy,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emmy Alasalmi,Emmy Alasalmi
464,19.2,4.06,Home,Shot,13,2,Sweden,SSG,LUNDBERG Elin,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Elin Lundberg,Elin Lundberg
465,13.1,9.45,Home,Shot,7,2,Sweden,SSG,OLOFSSON Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Olofsson,Johanna Olofsson
466,12.92,7.44,Home,Shot,8,2,Sweden,SSG,SVEDIN Annie,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Annie Svedin,Annie Svedin
467,12.19,11.64,Home,Shot,8,2,Sweden,SPG,SVEDIN Annie,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Annie Svedin,Annie Svedin
468,9.74,14.2,Home,Shot,8,2,Sweden,SSG,SVEDIN Annie,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Annie Svedin,Annie Svedin
469,3.46,11,Away,Shot,8,2,Korea,SSG,KIM Selin,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Kim Se-lin,Kim Se-lin
470,10.01,10.27,Away,Shot,3,2,Korea,SSG,EOM Suyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Eom Su-yeon,Eom Su-yeon
471,4.28,3.43,Away,Shot,10,2,Korea,SSG,CHOI Jiyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Ji-yeon,Choi Ji-yeon
472,9.37,-1.78,Away,Shot,3,2,Korea,SSG,EOM Suyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Eom Su-yeon,Eom Su-yeon
473,16.65,-1.41,Away,Shot,2,2,Korea,SSG,KO Hyein,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Ko Hye-in,Ko Hye-in
474,18.75,0.14,Away,Shot,10,2,Korea,SSG,CHOI Jiyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Ji-yeon,Choi Ji-yeon
475,22.11,-1.05,Away,Shot,10,2,Korea,SSG,CHOI Jiyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Ji-yeon,Choi Ji-yeon
476,17.29,-9.82,Away,Shot,6,2,Korea,SSG,CHOI Yujung,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Yu-jung,Choi Yu-jung
477,9.83,11.55,Home,Shot,12,3,Sweden,SSG,NYLEN PERSSON Maja,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Maja Nylen Persson,Maja Nylén Persson
478,23.29,-1.87,Home,Goal,27,3,Sweden,Goals,NORDIN Emma,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emma Nordin,Emma Nordin
479,22.11,-2.97,Home,Shot,27,3,Sweden,SSG,NORDIN Emma,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emma Nordin,Emma Nordin
480,19.93,6.8,Home,Goal,16,3,Sweden,Goals,WINBERG Pernilla,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Pernilla Winberg,Pernilla Winberg
481,4.19,-8.99,Home,Shot,7,3,Sweden,SPG,OLOFSSON Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Olofsson,Johanna Olofsson
482,20.29,-6.89,Home,Shot,26,3,Sweden,SSG,OLSSON Hanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Hanna Olsson,Hanna Olsson
483,22.29,5.16,Home,Shot,26,3,Sweden,SSG,OLSSON Hanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Hanna Olsson,Hanna Olsson
484,9.65,8.81,Home,Shot,10,3,Sweden,SSG,RAMBOLDT Emilia,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emilia Ramboldt,Emilia Ramboldt
485,23.02,-7.72,Home,Shot,18,3,Sweden,SPG,BORGQVIST Anna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Anna Borgqvist,Anna Borgqvist
486,21.93,-1.41,Home,Shot,24,3,Sweden,SSG,GRAHM Erika,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Erika Grahm,Erika Grahm
487,18.02,-8.72,Home,Shot,6,3,Sweden,SPG,HJALMARSSON Sara,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sara Hjalmarsson,Sara Hjalmarsson
488,23.29,-2.97,Home,Goal,23,3,Sweden,Goals,STENBERG Rebecca,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Rebecca Stenberg,Rebecca Stenberg
489,16.38,-1.32,Home,Shot,14,3,Sweden,SSG,KULLER Sabina,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sabina Kuller,Sabina Küller
490,15.74,7.17,Home,Shot,14,3,Sweden,SSG,KULLER Sabina,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sabina Kuller,Sabina Küller
491,12.92,2.88,Away,Shot,29,3,Korea,SSG,LEE Jingyu,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lee Jin-gyu,Lee Jin-gyu
492,10.92,8.45,Home,Shot,8,3,Sweden,SSG,SVEDIN Annie,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Annie Svedin,Annie Svedin
493,10.92,0.32,Away,Shot,12,3,Korea,SSG,KIM Heewon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Kim Hee-won,Kim Hee-won
494,16.2,7.99,Away,Shot,17,3,Korea,SPG,HAN Soojin,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Han Soo-jin,Han Soo-jin
495,12.01,-5.8,Home,Shot,12,3,Sweden,SSG,NYLEN PERSSON Maja,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Maja Nylen Persson,Maja Nylén Persson
496,11.65,10.55,Home,Shot,8,3,Sweden,SSG,SVEDIN Annie,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Annie Svedin,Annie Svedin
497,22.38,-4.34,Away,Shot,12,3,Korea,SPG,KIM Heewon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Kim Hee-won,Kim Hee-won
498,23.57,2.15,Away,Shot,10,3,Korea,SSG,CHOI Jiyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Ji-yeon,Choi Ji-yeon
499,19.84,4.7,Away,Shot,29,3,Korea,SSG,LEE Jingyu,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lee Jin-gyu,Lee Jin-gyu
500,24.48,2.24,Away,Shot,10,3,Korea,SPG,CHOI Jiyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Ji-yeon,Choi Ji-yeon
501,10.74,-8.9,Home,Shot,7,3,Sweden,SSG,OLOFSSON Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Olofsson,Johanna Olofsson
502,19.93,-1.87,Away,Shot,29,3,Korea,SSG,LEE Jingyu,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lee Jin-gyu,Lee Jin-gyu
503,10.37,12.83,Away,Shot,4,3,Korea,SPG,KIM Un Hyang,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Kim Un-hyang,Kim Un-hyang
504,22.29,2.42,Home,Shot,6,3,Sweden,SSG,HJALMARSSON Sara,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sara Hjalmarsson,Sara Hjalmarsson
505,11.65,-5.89,Home,Shot,7,3,Sweden,SSG,OLOFSSON Johanna,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Johanna Olofsson,Johanna Olofsson
506,23.29,-1.6,Home,Shot,29,3,Sweden,SSG,CARLSSON Olivia,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Olivia Carlsson,Olivia Carlsson
507,10.56,-8.54,Home,Shot,10,3,Sweden,SPG,RAMBOLDT Emilia,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emilia Ramboldt,Emilia Ramboldt
508,10.92,0.41,Home,Shot,2,3,Sweden,SPG,ALASALMI Emmy,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emmy Alasalmi,Emmy Alasalmi
509,23.84,-4.25,Home,Shot,16,3,Sweden,SPG,WINBERG Pernilla,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Pernilla Winberg,Pernilla Winberg
510,24.66,2.42,Home,Shot,20,3,Sweden,SSG,RASK Fanny,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Fanny Rask,Fanny Rask
511,20.29,-5.62,Home,Shot,14,3,Sweden,SSG,KULLER Sabina,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Sabina Kuller,Sabina Küller
512,22.84,-2.15,Home,Shot,20,3,Sweden,SPG,RASK Fanny,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Fanny Rask,Fanny Rask
513,21.84,-4.79,Away,Shot,10,3,Korea,SSG,CHOI Jiyeon,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Choi Ji-yeon,Choi Ji-yeon
514,24.02,-3.06,Home,Shot,15,3,Sweden,SSG,JOHANSSON Lisa,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Lisa Johansson,Lisa Johansson
515,3.46,-10,Home,Shot,10,3,Sweden,SSG,RAMBOLDT Emilia,6,Pyeongchang,Group B,2018-02-12,Sweden,Korea,Emilia Ramboldt,Emilia Ramboldt
516,8.28,-9.18,Home,Shot,3,1,Canada,SSG,LAROCQUE Jocelyne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jocelyne Larocque,Jocelyne Larocque
517,14.74,-9.18,Home,Shot,9,1,Canada,SSG,WAKEFIELD Jennifer,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenn Wakefield,Jenn Wakefield
518,16.56,-7.62,Home,Shot,4,1,Canada,SSG,LACQUETTE Brigette,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brigette Lacquette,Brigette Lacquette
519,15.11,-6.62,Home,Shot,6,1,Canada,SSG,JOHNSTON Rebecca,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Rebecca Johnston,Rebecca Johnston
520,25.84,-6.89,Home,Shot,6,1,Canada,SSG,JOHNSTON Rebecca,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Rebecca Johnston,Rebecca Johnston
521,22.75,-3.79,Home,Shot,19,1,Canada,SSG,JENNER Brianne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brianne Jenner,Brianne Jenner
522,16.2,-2.33,Home,Shot,24,1,Canada,SSG,SPOONER Natalie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Natalie Spooner,Natalie Spooner
523,14.65,1.87,Home,Shot,4,1,Canada,SPG,LACQUETTE Brigette,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brigette Lacquette,Brigette Lacquette
524,16.93,3.24,Home,Shot,4,1,Canada,SSG,LACQUETTE Brigette,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brigette Lacquette,Brigette Lacquette
525,27.3,5.53,Home,Shot,40,1,Canada,SSG,TURNBULL Blayre,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Blayre Turnbull,Blayre Turnbull
526,25.66,1.87,Home,Shot,2,1,Canada,SSG,AGOSTA Meghan,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Meghan Agosta,Meghan Agosta
527,23.48,0.14,Home,Goal,29,1,Canada,Goals,POULIN Marie-Philip,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Marie-Philip Poulin,Marie-Philip Poulin
528,25.93,-2.51,Home,Shot,24,1,Canada,SSG,SPOONER Natalie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Natalie Spooner,Natalie Spooner
529,25.11,-2.88,Home,Shot,4,1,Canada,SSG,LACQUETTE Brigette,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brigette Lacquette,Brigette Lacquette
530,25.21,-2.05,Home,Goal,2,1,Canada,Goals,AGOSTA Meghan,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Meghan Agosta,Meghan Agosta
531,9.83,9.09,Away,Shot,7,1,Finland,SSG,JALOSUO Mira,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Mira Jalosuo,Mira Jalosuo
532,8.92,-10.36,Away,Shot,33,1,Finland,SSG,KARVINEN Michelle,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Michelle Karvinen,Michelle Karvinen
533,11.65,-12.01,Away,Shot,6,1,Finland,SSG,HIIRIKOSKI Jenni,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenni Hiirikoski,Jenni Hiirikoski
534,21.47,-2.51,Away,Shot,4,1,Finland,SPG,LINDSTEDT Rosa,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Rosa Lindstedt,Rosa Lindstedt
535,23.75,0.87,Away,Shot,10,1,Finland,SSG,VALIMAKI Linda,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Linda Valimaki,Linda Välimäki
536,19.11,0.32,Away,Shot,61,1,Finland,SSG,NISKANEN Tanja,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Tanja Niskanen,Tanja Niskanen
537,15.11,7.26,Home,Shot,9,2,Canada,SSG,WAKEFIELD Jennifer,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenn Wakefield,Jenn Wakefield
538,21.84,7.17,Home,Shot,6,2,Canada,SSG,JOHNSTON Rebecca,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Rebecca Johnston,Rebecca Johnston
539,15.92,4.89,Home,Goal,15,2,Canada,Goals,DAOUST Melodie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Melodie Daoust,Mélodie Daoust
540,23.39,4.06,Home,Shot,8,2,Canada,SSG,FORTINO Laura,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Laura Fortino,Laura Fortino
541,21.93,2.79,Home,Shot,6,2,Canada,SPG,JOHNSTON Rebecca,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Rebecca Johnston,Rebecca Johnston
542,23.02,1.6,Home,Shot,11,2,Canada,SSG,SAULNIER Jillian,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jillian Saulnier,Jillian Saulnier
543,24.02,0.78,Home,Shot,4,2,Canada,SSG,LACQUETTE Brigette,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brigette Lacquette,Brigette Lacquette
544,14.29,-0.14,Home,Shot,21,2,Canada,SSG,IRWIN Haley,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Haley Irwin,Haley Irwin
545,7.83,-1.78,Home,Shot,8,2,Canada,SSG,FORTINO Laura,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Laura Fortino,Laura Fortino
546,23.29,-1.32,Home,Shot,12,2,Canada,SPG,MIKKELSON Meaghan,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Meaghan Mikkelson,Meaghan Mikkelson
547,21.66,-1.23,Home,Goal,11,2,Canada,Goals,SAULNIER Jillian,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jillian Saulnier,Jillian Saulnier
548,23.11,-2.15,Home,Shot,19,2,Canada,SSG,JENNER Brianne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brianne Jenner,Brianne Jenner
549,22.57,-2.88,Home,Shot,19,2,Canada,SPG,JENNER Brianne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brianne Jenner,Brianne Jenner
550,15.56,-6.71,Home,Shot,40,2,Canada,SPG,TURNBULL Blayre,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Blayre Turnbull,Blayre Turnbull
551,16.65,-13.29,Away,Shot,26,2,Finland,SSG,SAKKINEN Sara,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Sara Sakkinen,Sara Säkkinen
552,23.29,0.23,Away,Shot,61,2,Finland,SPG,NISKANEN Tanja,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Tanja Niskanen,Tanja Niskanen
553,25.57,1.96,Away,Shot,61,2,Finland,SSG,NISKANEN Tanja,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Tanja Niskanen,Tanja Niskanen
554,25.3,2.51,Away,Shot,6,2,Finland,SSG,HIIRIKOSKI Jenni,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenni Hiirikoski,Jenni Hiirikoski
555,14.01,0.96,Away,Shot,88,2,Finland,SSG,SAVOLAINEN Ronja,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Ronja Savolainen,Ronja Savolainen
556,17.65,4.25,Away,Shot,22,2,Finland,SPG,NUUTINEN Emma,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Emma Nuutinen,Emma Nuutinen
557,20.2,5.71,Away,Shot,77,2,Finland,SSG,TAPANI Susanna,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Susanna Tapani,Susanna Tapani
558,2.91,-14.47,Home,Shot,6,3,Canada,SPG,JOHNSTON Rebecca,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Rebecca Johnston,Rebecca Johnston
559,22.57,-8.35,Home,Shot,24,3,Canada,SSG,SPOONER Natalie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Natalie Spooner,Natalie Spooner
560,26.21,-2.15,Home,Shot,15,3,Canada,SSG,DAOUST Melodie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Melodie Daoust,Mélodie Daoust
561,25.11,-1.78,Home,Shot,19,3,Canada,SSG,JENNER Brianne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brianne Jenner,Brianne Jenner
562,24.57,0.05,Home,Shot,9,3,Canada,SSG,WAKEFIELD Jennifer,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenn Wakefield,Jenn Wakefield
563,25.11,1.42,Home,Shot,15,3,Canada,SPG,DAOUST Melodie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Melodie Daoust,Mélodie Daoust
564,19.56,-0.68,Home,Shot,20,3,Canada,SSG,NURSE Sarah,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Sarah Nurse,Sarah Nurse
565,20.56,1.87,Home,Shot,19,3,Canada,SSG,JENNER Brianne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brianne Jenner,Brianne Jenner
566,20.93,3.33,Home,Shot,15,3,Canada,SPG,DAOUST Melodie,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Melodie Daoust,Mélodie Daoust
567,23.48,6.26,Home,Shot,19,3,Canada,SSG,JENNER Brianne,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Brianne Jenner,Brianne Jenner
568,25.3,6.8,Home,Shot,26,3,Canada,SSG,CLARK Emily,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Emily Clark,Emily Clark
569,9.83,7.53,Away,Shot,6,3,Finland,SSG,HIIRIKOSKI Jenni,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenni Hiirikoski,Jenni Hiirikoski
570,13.56,5.62,Away,Shot,15,3,Finland,SSG,TUOMINEN Minnamari,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Minnamari Tuominen,Minnamari Tuominen
571,8.74,-3.52,Away,Shot,33,3,Finland,SSG,KARVINEN Michelle,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Michelle Karvinen,Michelle Karvinen
572,14.65,-8.45,Away,Shot,6,3,Finland,SSG,HIIRIKOSKI Jenni,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Jenni Hiirikoski,Jenni Hiirikoski
573,19.75,-0.32,Away,Shot,11,3,Finland,SSG,RAJAHUHTA Annina,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Annina Rajahuhta,Annina Rajahuhta
574,19.29,1.32,Away,Shot,61,3,Finland,SSG,NISKANEN Tanja,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Tanja Niskanen,Tanja Niskanen
575,24.57,-3.06,Away,Goal,13,3,Finland,Goals,VALILA Riikka,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Riikka Valila,Riikka Välilä
576,23.84,-0.87,Away,Shot,13,3,Finland,SSG,VALILA Riikka,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Riikka Valila,Riikka Välilä
577,23.84,0.23,Away,Shot,13,3,Finland,SSG,VALILA Riikka,7,Pyeongchang,Group A,2018-02-13,Canada,Finland,Riikka Valila,Riikka Välilä
