ID,X,Y,Home_Away,Type,Number,Period,Team,Shot_Type,Name,Game_ID,Olympics,Category,Date,Home_Team,Away_Team,Name_no_Accents,Name_with_Accents
360,10.47,-8.35,Home,Shot,6,3,Finland,SPG,HIIRIKOSKI Jenni,4,Vancouver,Group B,2010-02-14,Finland,Russia,Jenni Hiirikoski,Jenni Hiirikoski
361,9.83,-10.27,Home,Shot,19,3,Finland,SPG,MERTANEN Terhi,4,Vancouver,Group B,2010-02-14,Finland,Russia,Terhi Mertanen,Terhi Mertanen
362,11.47,9.73,Home,Shot,86,1,Switzerland,SSG,RIECHSTEINER Claudia,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Claudia Riechsteiner,Claudia Riechsteiner
363,11.74,5.89,Home,Shot,6,1,Switzerland,SPG,MARTY Julia,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Julia Marty,Julia Marty
364,15.2,-12.74,Home,Shot,18,1,Switzerland,SPG,NUSSBAUM Lucrece,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Lucrece Nussbaum,Lucrèce Nussbaum
365,22.84,0.87,Home,Shot,7,1,Switzerland,SSG,LEIMGRUBER Darcia,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Darcia Leimgruber,Darcia Leimgruber
366,11.1,-11.09,Away,Shot,25,1,Canada,SPG,BONHOMME Tessa,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Tessa Bonhomme,Tessa Bonhomme
367,10.19,-4.34,Away,Shot,13,1,Canada,SPG,OUELLETTE Caroline,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Caroline Ouellette,Caroline Ouellette
368,11.1,-3.33,Away,Shot,22,1,Canada,SSG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
369,9.46,7.44,Away,Shot,3,1,Canada,SPG,MACLEOD Carla,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Carla MacLeod,Carla MacLeod
370,12.29,9.73,Away,Shot,12,1,Canada,SPG,MIKKELSON Meaghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meaghan Mikkelson,Meaghan Mikkelson
371,14.11,9.18,Away,Shot,2,1,Canada,SPG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
372,16.2,7.26,Away,Goal,10,1,Canada,Goals,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
373,14.74,4.61,Away,Shot,10,1,Canada,SPG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
374,17.93,2.97,Away,Shot,25,1,Canada,SSG,BONHOMME Tessa,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Tessa Bonhomme,Tessa Bonhomme
375,18.38,4.16,Away,Shot,21,1,Canada,SSG,IRWIN Haley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Haley Irwin,Haley Irwin
376,19.11,1.32,Away,Shot,29,1,Canada,SPG,POULIN Marie-Philip,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Marie-Philip Poulin,Marie-Philip Poulin
377,21.2,0.5,Away,Shot,29,1,Canada,SPG,POULIN Marie-Philip,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Marie-Philip Poulin,Marie-Philip Poulin
378,22.02,2.51,Away,Shot,10,1,Canada,SSG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
379,23.48,4.43,Away,Shot,2,1,Canada,SPG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
380,24.2,5.53,Away,Shot,2,1,Canada,SSG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
381,25.57,6.8,Away,Shot,17,1,Canada,SPG,BOTTERILL Jennifer,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jennifer Botterill,Jennifer Botterill
382,26.21,5.53,Away,Shot,27,1,Canada,SSG,KINGSBURY Gina,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gina Kingsbury,Gina Kingsbury
383,25.93,2.15,Away,Shot,16,1,Canada,SPG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
384,24.57,2.97,Away,Shot,22,1,Canada,SPG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
385,24.39,1.69,Away,Shot,13,1,Canada,SSG,OUELLETTE Caroline,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Caroline Ouellette,Caroline Ouellette
386,23.39,-0.32,Away,Shot,10,1,Canada,SSG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
387,24.84,0.23,Away,Shot,10,1,Canada,SPG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
388,21.93,-1.23,Away,Shot,6,1,Canada,SSG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
389,23.48,-1.23,Away,Shot,6,1,Canada,SSG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
390,24.75,-0.32,Away,Shot,6,1,Canada,SSG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
391,25.66,-0.59,Away,Shot,26,1,Canada,SSG,VAILLANCOURT Sarah,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sarah Vaillancourt,Sarah Vaillancourt
392,25.66,-1.96,Away,Goal,26,1,Canada,Goals,VAILLANCOURT Sarah,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sarah Vaillancourt,Sarah Vaillancourt
393,25.3,-2.69,Away,Shot,3,1,Canada,SSG,MACLEOD Carla,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Carla MacLeod,Carla MacLeod
394,24.57,-2.15,Away,Shot,2,1,Canada,SSG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
395,11.47,-14.02,Home,Shot,16,2,Switzerland,SPG,MEIER Christine,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Christine Meier,Christine Meier
396,13.83,-10.91,Home,Shot,16,2,Switzerland,SPG,MEIER Christine,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Christine Meier,Christine Meier
397,15.47,-7.17,Home,Shot,9,2,Switzerland,SSG,MARTY Stefanie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Stefanie Marty,Stefanie Marty
398,20.56,-7.08,Home,Shot,20,2,Switzerland,SSG,LEHMANN Kathrin,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Kathrin Lehmann,Kathrin Lehmann
399,15.74,-3.33,Home,Shot,7,2,Switzerland,SPG,LEIMGRUBER Darcia,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Darcia Leimgruber,Darcia Leimgruber
400,19.29,-1.23,Home,Shot,16,2,Switzerland,SPG,MEIER Christine,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Christine Meier,Christine Meier
401,25.11,-2.33,Home,Goal,7,2,Switzerland,Goals,LEIMGRUBER Darcia,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Darcia Leimgruber,Darcia Leimgruber
402,20.93,0.23,Home,Shot,13,2,Switzerland,SSG,BENZ Sara,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sara Benz,Sara Benz
403,24.02,1.6,Home,Shot,9,2,Switzerland,SSG,MARTY Stefanie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Stefanie Marty,Stefanie Marty
404,24.75,3.52,Home,Shot,9,2,Switzerland,SPG,MARTY Stefanie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Stefanie Marty,Stefanie Marty
405,25.75,1.14,Home,Shot,93,2,Switzerland,SSG,ZOLLINGER Sabrina,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sabrina Zollinger,Sabrina Zollinger
406,26.02,3.15,Home,Shot,93,2,Switzerland,SSG,ZOLLINGER Sabrina,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sabrina Zollinger,Sabrina Zollinger
407,9.92,13.2,Away,Shot,22,2,Canada,SSG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
408,18.56,11.55,Away,Shot,17,2,Canada,SSG,BOTTERILL Jennifer,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jennifer Botterill,Jennifer Botterill
409,23.11,9.36,Away,Shot,21,2,Canada,SSG,IRWIN Haley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Haley Irwin,Haley Irwin
410,8.56,8.81,Away,Shot,5,2,Canada,SSG,SOSTORICS Colleen,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Colleen Sostorics,Colleen Sostorics
411,20.02,5.62,Away,Shot,16,2,Canada,SSG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
412,21.11,4.61,Away,Shot,7,2,Canada,SSG,PIPER Cherie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Cherie Piper,Cherie Piper
413,16.38,4.16,Away,Shot,13,2,Canada,SPG,OUELLETTE Caroline,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Caroline Ouellette,Caroline Ouellette
414,14.56,3.88,Away,Shot,21,2,Canada,SSG,IRWIN Haley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Haley Irwin,Haley Irwin
415,18.56,2.06,Away,Goal,7,2,Canada,Goals,PIPER Cherie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Cherie Piper,Cherie Piper
416,15.01,1.87,Away,Shot,2,2,Canada,SPG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
417,8.65,0.69,Away,Shot,12,2,Canada,SSG,MIKKELSON Meaghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meaghan Mikkelson,Meaghan Mikkelson
418,16.29,-0.32,Away,Shot,22,2,Canada,SPG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
419,20.93,-2.88,Away,Shot,2,2,Canada,SSG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
420,15.65,-6.35,Away,Shot,6,2,Canada,SPG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
421,19.02,-10.73,Away,Shot,16,2,Canada,SSG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
422,15.65,-11.19,Away,Shot,18,2,Canada,SSG,WARD Catherine,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Catherine Ward,Catherine Ward
423,24.75,2.79,Away,Shot,10,2,Canada,SSG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
424,23.66,2.97,Away,Shot,22,2,Canada,SSG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
425,22.38,2.42,Away,Shot,2,2,Canada,SPG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
426,24.75,1.87,Away,Shot,26,2,Canada,SPG,VAILLANCOURT Sarah,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sarah Vaillancourt,Sarah Vaillancourt
427,23.57,1.14,Away,Shot,10,2,Canada,SSG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
428,21.84,0.78,Away,Shot,22,2,Canada,SSG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
429,22.75,0.05,Away,Shot,6,2,Canada,SSG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
430,24.02,0.23,Away,Shot,6,2,Canada,SSG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
431,22.48,0.78,Away,Shot,26,2,Canada,SSG,VAILLANCOURT Sarah,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sarah Vaillancourt,Sarah Vaillancourt
432,22.57,-0.68,Away,Goal,2,2,Canada,Goals,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
433,24.02,-0.5,Away,Goal,2,2,Canada,Goals,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
434,24.66,-2.51,Away,Shot,25,2,Canada,SSG,BONHOMME Tessa,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Tessa Bonhomme,Tessa Bonhomme
435,14.74,4.52,Home,Shot,6,3,Switzerland,SPG,MARTY Julia,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Julia Marty,Julia Marty
436,23.2,-0.41,Home,Shot,20,3,Switzerland,SSG,LEHMANN Kathrin,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Kathrin Lehmann,Kathrin Lehmann
437,25.21,-4.7,Home,Shot,18,3,Switzerland,SPG,NUSSBAUM Lucrece,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Lucrece Nussbaum,Lucrèce Nussbaum
438,8.56,2.6,Home,Shot,2,3,Switzerland,SSG,NABHOLZ Katrin,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Katrin Nabholz,Katrin Nabholz
439,11.83,-0.5,Home,Shot,20,3,Switzerland,SSG,LEHMANN Kathrin,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Kathrin Lehmann,Kathrin Lehmann
440,8.83,-8.63,Away,Shot,22,3,Canada,SPG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
441,8.19,-1.69,Away,Shot,4,3,Canada,SSG,KELLAR Becky,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Becky Kellar,Becky Kellar
442,9.83,-2.69,Away,Shot,12,3,Canada,SSG,MIKKELSON Meaghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meaghan Mikkelson,Meaghan Mikkelson
443,8.74,6.26,Away,Shot,5,3,Canada,SSG,SOSTORICS Colleen,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Colleen Sostorics,Colleen Sostorics
444,19.84,6.99,Away,Shot,17,3,Canada,SSG,BOTTERILL Jennifer,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jennifer Botterill,Jennifer Botterill
445,10.28,11.55,Away,Shot,3,3,Canada,SPG,MACLEOD Carla,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Carla MacLeod,Carla MacLeod
446,8.56,13.01,Away,Shot,5,3,Canada,SPG,SOSTORICS Colleen,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Colleen Sostorics,Colleen Sostorics
447,17.29,9,Away,Shot,26,3,Canada,SSG,VAILLANCOURT Sarah,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sarah Vaillancourt,Sarah Vaillancourt
448,23.29,5.16,Away,Shot,2,3,Canada,SSG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
449,25.39,6.99,Away,Shot,6,3,Canada,SPG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
450,24.57,4.25,Away,Shot,6,3,Canada,SPG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
451,25.11,4.06,Away,Goal,22,3,Canada,Goals,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
452,25.66,4.06,Away,Shot,6,3,Canada,SPG,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
453,24.93,3.24,Away,Shot,17,3,Canada,SPG,BOTTERILL Jennifer,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jennifer Botterill,Jennifer Botterill
454,24.3,2.42,Away,Shot,16,3,Canada,SSG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
455,25.84,2.6,Away,Shot,27,3,Canada,SSG,KINGSBURY Gina,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gina Kingsbury,Gina Kingsbury
456,24.39,1.51,Away,Goal,29,3,Canada,Goals,POULIN Marie-Philip,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Marie-Philip Poulin,Marie-Philip Poulin
457,25.11,1.69,Away,Shot,2,3,Canada,SSG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
458,21.11,0.59,Away,Shot,2,3,Canada,SSG,AGOSTA Meghan,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Meghan Agosta,Meghan Agosta
459,22.93,0.96,Away,Shot,10,3,Canada,SSG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
460,24.02,0.59,Away,Shot,21,3,Canada,SSG,IRWIN Haley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Haley Irwin,Haley Irwin
461,18.11,-0.87,Away,Shot,22,3,Canada,SPG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
462,21.11,-1.23,Away,Shot,16,3,Canada,SSG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
463,22.75,-0.14,Away,Shot,16,3,Canada,SSG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
464,24.66,-0.32,Away,Shot,21,3,Canada,SPG,IRWIN Haley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Haley Irwin,Haley Irwin
465,22.57,-1.14,Away,Shot,22,3,Canada,SSG,WICKENHEISER Hayley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Hayley Wickenheiser,Hayley Wickenheiser
466,22.57,-1.87,Away,Goal,6,3,Canada,Goals,JOHNSTON Rebecca,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Rebecca Johnston,Rebecca Johnston
467,23.11,-1.96,Away,Shot,16,3,Canada,SSG,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
468,25.3,-1.6,Away,Shot,26,3,Canada,SSG,VAILLANCOURT Sarah,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Sarah Vaillancourt,Sarah Vaillancourt
469,17.74,-3.06,Away,Goal,18,3,Canada,Goals,WARD Catherine,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Catherine Ward,Catherine Ward
470,20.93,-2.6,Away,Shot,21,3,Canada,SSG,IRWIN Haley,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Haley Irwin,Haley Irwin
471,22.48,-2.88,Away,Shot,7,3,Canada,SSG,PIPER Cherie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Cherie Piper,Cherie Piper
472,24.11,-3.61,Away,Shot,7,3,Canada,SSG,PIPER Cherie,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Cherie Piper,Cherie Piper
473,23.29,-1.23,Away,Shot,10,3,Canada,SSG,APPS Gillian,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Gillian Apps,Gillian Apps
474,23.11,-1.32,Away,Goal,16,3,Canada,Goals,HEFFORD Jayna,5,Vancouver,Group A,2010-02-15,Switzerland,Canada,Jayna Hefford,Jayna Hefford
475,12.38,10.46,Home,Shot,12,1,Sweden,SPG,JORDANSSON Isabelle,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Isabelle Jordansson,Isabelle Jordansson
476,11.47,6.07,Home,Shot,12,1,Sweden,SPG,JORDANSSON Isabelle,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Isabelle Jordansson,Isabelle Jordansson
477,9.1,4.43,Home,Shot,12,1,Sweden,SSG,JORDANSSON Isabelle,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Isabelle Jordansson,Isabelle Jordansson
478,9.1,0.87,Home,Shot,22,1,Sweden,SPG,ELIASSON Emma,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Emma Eliasson,Emma Eliasson
479,8.56,-3.15,Home,Shot,22,1,Sweden,SSG,ELIASSON Emma,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Emma Eliasson,Emma Eliasson
480,14.65,-7.08,Home,Shot,22,1,Sweden,SSG,ELIASSON Emma,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Emma Eliasson,Emma Eliasson
481,13.29,-6.53,Home,Shot,12,1,Sweden,SPG,JORDANSSON Isabelle,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Isabelle Jordansson,Isabelle Jordansson
482,18.38,-8.45,Home,Shot,8,1,Sweden,SSG,HOLST Erika,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Erika Holst,Erika Holst
483,21.66,-6.8,Home,Shot,12,1,Sweden,SSG,JORDANSSON Isabelle,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Isabelle Jordansson,Isabelle Jordansson
484,20.2,-5.25,Home,Shot,10,1,Sweden,SSG,ANDERSSON Emilia,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Emilia Andersson,Emilia Andersson
485,23.75,-4.34,Home,Shot,11,1,Sweden,SSG,OSTBERG Cecilia,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Cecilia Ostberg,Cecilia Östberg
486,20.93,-2.51,Home,Goal,4,1,Sweden,Goals,ASSERHOLT Jenni,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Jenni Asserholt,Jenni Asserholt
487,17.29,-0.87,Home,Shot,28,1,Sweden,SPG,RUNDQVIST Danijela,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Danijela Rundqvist,Danijela Rundqvist
488,20.75,5.71,Home,Shot,9,1,Sweden,SSG,ENSTROM Tina,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Tina Enstrom,Tina Enström
489,15.83,7.35,Home,Shot,8,1,Sweden,SSG,HOLST Erika,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Erika Holst,Erika Holst
490,17.47,10.27,Home,Shot,22,1,Sweden,SPG,ELIASSON Emma,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Emma Eliasson,Emma Eliasson
491,25.11,2.6,Home,Shot,13,1,Sweden,SSG,UDEN JOHANSSON Erica,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Erica Uden Johansson,Erica Udén Johansson
492,23.02,3.43,Home,Shot,16,1,Sweden,SSG,WINBERG Pernilla,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Pernilla Winberg,Pernilla Winberg
493,23.84,1.32,Home,Goal,16,1,Sweden,Goals,WINBERG Pernilla,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Pernilla Winberg,Pernilla Winberg
494,23.66,0.41,Home,Goal,16,1,Sweden,Goals,WINBERG Pernilla,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Pernilla Winberg,Pernilla Winberg
495,22.93,1.14,Home,Shot,2,1,Sweden,SSG,HOLMLOV Elin,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Elin Holmlov,Elin Holmlöv
496,1.91,-9.45,Away,Shot,8,1,Slovakia,SSG,BABONYOVA Natalie,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Natalie Babonyova,Natalie Babonyová
497,6.46,-8.9,Away,Shot,6,1,Slovakia,SSG,KAPUSTOVA Jana,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Jana Kapustova,Jana Kapustová
498,22.48,-9.91,Away,Shot,18,1,Slovakia,SPG,CULIKOVA Janka,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Janka Culikova,Janka Čulíková
499,21.84,-1.6,Away,Shot,6,1,Slovakia,SPG,KAPUSTOVA Jana,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Jana Kapustova,Jana Kapustová
500,24.2,-0.14,Away,Goal,3,1,Slovakia,Goals,CUPKOVA Nicol,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Nicol Cupkova,Nicol Čupková
501,17.84,-0.32,Away,Goal,14,1,Slovakia,Goals,DZURNAKOVA Anna,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Anna Dzurnakova,Anna Džurňáková
502,12.92,6.07,Away,Shot,13,1,Slovakia,SSG,JURCOVA Petra,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Petra Jurcova,Petra Jurčová
503,8.56,7.53,Away,Shot,19,1,Slovakia,SPG,KARAFIATOVA Iveta,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Iveta Karafiatova,Iveta Karafiátová
504,14.92,10.73,Away,Shot,18,1,Slovakia,SSG,CULIKOVA Janka,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Janka Culikova,Janka Čulíková
505,18.29,-11.73,Home,Shot,7,2,Sweden,SSG,ROOTH Maria,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Maria Rooth,Maria Rooth
506,16.47,-12.46,Home,Shot,28,2,Sweden,SPG,RUNDQVIST Danijela,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Danijela Rundqvist,Danijela Rundqvist
507,15.29,-6.89,Home,Shot,9,2,Sweden,SPG,ENSTROM Tina,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Tina Enstrom,Tina Enström
508,26.02,-3.7,Home,Shot,7,2,Sweden,SSG,ROOTH Maria,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Maria Rooth,Maria Rooth
509,25.3,-2.69,Home,Shot,16,2,Sweden,SSG,WINBERG Pernilla,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Pernilla Winberg,Pernilla Winberg
510,23.48,-1.23,Home,Shot,2,2,Sweden,SPG,HOLMLOV Elin,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Elin Holmlov,Elin Holmlöv
511,22.02,-2.15,Home,Shot,11,2,Sweden,SPG,OSTBERG Cecilia,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Cecilia Ostberg,Cecilia Östberg
512,20.56,-2.33,Home,Shot,7,2,Sweden,SPG,ROOTH Maria,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Maria Rooth,Maria Rooth
513,21.66,-0.68,Home,Shot,11,2,Sweden,SSG,OSTBERG Cecilia,6,Vancouver,Group A,2010-02-15,Sweden,Slovakia,Cecilia Ostberg,Cecilia Östberg
